"latitude","longitude","chargerName","date","vehicle","rating"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-30T21:13:50Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-30T12:59:13Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-29T20:47:00Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-29T13:57:51Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-29T08:50:51Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-29T00:10:29Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-28T21:21:48Z","undefined","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-28T16:49:58Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-28T08:55:24Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-28T00:34:14Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-27T16:25:30Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-27T15:33:47Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-27T13:28:03Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-27T11:43:52Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-27T08:54:15Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-26T21:02:53Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-26T13:13:20Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-26T08:55:19Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-25T16:21:37Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-25T14:31:11Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-25T11:40:15Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-25T08:52:44Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-24T22:58:05Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-24T14:33:29Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-23T17:37:20Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-23T14:36:23Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-22T16:59:00Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-22T11:41:03Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-22T08:49:35Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-21T14:50:08Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-21T08:53:19Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-20T15:07:08Z","undefined","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-20T13:21:29Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-20T13:21:12Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-20T08:53:20Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-20T00:17:35Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-19T08:52:32Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-18T18:53:33Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-18T16:16:03Z","undefined","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-18T11:35:05Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-16T17:11:18Z","undefined","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-16T14:00:51Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-15T14:55:42Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-15T12:26:40Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-14T23:59:00Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-13T16:45:33Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-13T13:51:35Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-12T19:00:18Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-11T17:41:10Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-11T14:51:25Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-10T15:43:32Z","Nissan LEAF 2016","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-09T21:24:25Z","Nissan LEAF 2016","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-08T12:55:55Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-07T15:00:55Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-06T11:56:00Z","Chevrolet Bolt EV","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-05T22:28:02Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-04T14:51:11Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-04T14:09:35Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-03T15:42:10Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-03T14:38:48Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-02T18:13:37Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-02T14:22:08Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-01T23:10:23Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-01T23:10:07Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-09-01T13:17:34Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-31T12:25:41Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-30T21:24:38Z","Nissan LEAF 2016","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-30T18:56:19Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-30T15:58:17Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-30T14:26:57Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-29T18:57:36Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-28T11:37:33Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-27T12:22:48Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-26T11:46:17Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-26T11:46:08Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-25T11:41:37Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-24T16:07:25Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-24T12:51:39Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-24T09:21:40Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-24T08:50:59Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-23T11:32:05Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-22T22:58:21Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-22T20:40:41Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-22T20:40:22Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-22T14:59:04Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-22T11:23:59Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-21T15:20:55Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-21T14:42:32Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-21T12:49:47Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-21T11:35:58Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-19T13:55:16Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-18T21:02:45Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-18T15:10:09Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-18T11:40:31Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-17T20:59:27Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-17T19:04:51Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-17T11:47:15Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-17T09:07:01Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-16T16:19:26Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-16T13:09:57Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-16T11:41:21Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-16T09:16:25Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-16T08:50:55Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-15T15:26:31Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-15T12:33:29Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-14T17:26:01Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-14T16:48:48Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-14T15:16:05Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-14T14:41:52Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-14T11:36:05Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-13T15:58:29Z","Ford Fusion Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-13T14:30:32Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-12T19:15:30Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-11T21:41:19Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-11T13:34:20Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-10T16:53:30Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-10T16:07:11Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-10T12:31:23Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-07T18:13:45Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-07T11:36:26Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-07T09:41:45Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-05T15:37:36Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-05T13:59:09Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-04T16:40:57Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-04T11:37:36Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-04T08:54:49Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-03T17:30:36Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-03T12:30:04Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-03T08:51:37Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-02T12:31:54Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-02T11:53:26Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-01T12:27:40Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-08-01T09:31:34Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-31T17:46:27Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-31T15:07:32Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-31T11:38:07Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-30T12:04:48Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-29T13:57:06Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-28T22:56:17Z","e-Golf","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-28T22:21:16Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-28T16:55:17Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-28T11:39:07Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-28T09:25:02Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-28T08:52:34Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-27T16:13:21Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-27T13:21:29Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-27T12:02:42Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-26T12:09:05Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-25T23:40:43Z","undefined","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-25T22:15:08Z","Tesla Model S","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-25T13:21:44Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-25T12:33:14Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-25T01:19:44Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-24T16:53:24Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-24T11:36:50Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-23T14:36:30Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-22T15:41:03Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-22T14:51:07Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-22T13:18:47Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-21T19:19:55Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-21T13:17:56Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-21T12:22:29Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-20T13:52:14Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-20T13:52:06Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-20T11:29:48Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-19T22:09:07Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-19T21:31:22Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-19T13:02:27Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-19T08:50:23Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-18T17:05:59Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-18T17:04:48Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-18T11:28:45Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-17T17:50:33Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-17T11:31:54Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-16T21:53:55Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-16T16:36:19Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-15T16:05:26Z","Nissan LEAF 2016","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-14T15:55:48Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-14T12:45:30Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-14T11:38:15Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-13T11:32:25Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-12T21:20:32Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-12T12:48:16Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-12T11:30:51Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-11T20:05:47Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-11T19:55:00Z","Ford C-MAX Energi","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-11T11:28:22Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-10T15:16:51Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-10T13:44:55Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-10T08:50:44Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-08T16:59:28Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-08T11:30:45Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-07T11:35:01Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-06T11:13:50Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-05T22:24:19Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-05T16:06:19Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-05T11:25:42Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-04T14:31:52Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-04T11:34:36Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-04T11:34:21Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-03T14:46:07Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-02T14:00:40Z","xC90 T8","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-01T14:15:01Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-01T14:14:18Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2017-07-01T11:32:02Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-30T17:48:00Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-30T11:39:47Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-29T14:25:43Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-29T11:29:07Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-29T10:25:44Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-29T08:58:32Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-28T11:22:26Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-28T10:58:29Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-27T11:37:19Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-26T22:04:09Z","Nissan LEAF 2016","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-26T16:54:47Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-26T11:36:34Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-25T15:55:58Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-24T11:26:33Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-23T21:00:42Z","Nissan LEAF 2016","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-23T11:47:15Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-22T11:26:56Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-22T10:05:09Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-22T09:09:47Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-21T14:43:08Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-21T12:31:05Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-21T11:39:16Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-20T15:28:15Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-20T11:37:24Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-19T15:12:00Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-19T12:21:38Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-19T11:41:32Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-19T09:54:17Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-18T15:43:59Z","Nissan LEAF 2016","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-18T13:59:31Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-18T12:52:45Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-17T17:04:03Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-17T13:51:37Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-16T12:25:54Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-16T11:39:07Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-16T08:56:34Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-15T16:03:18Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-15T15:26:27Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-15T11:28:53Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-14T22:48:18Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-14T16:46:30Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-14T12:28:04Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-14T12:07:04Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-14T00:25:35Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-13T12:25:33Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-12T14:15:53Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-12T12:10:11Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-12T11:33:43Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-11T13:59:23Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-10T18:44:05Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-10T15:34:23Z","Nissan LEAF 2016","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-10T14:09:23Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-09T15:17:51Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-09T11:31:16Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-09T01:08:10Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-08T20:48:49Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-08T11:36:39Z","Chevrolet Volt","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-08T09:58:35Z","Nissan LEAF","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-08T00:08:39Z","Nissan LEAF","0"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-07T15:17:42Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-07T12:30:45Z","Chevrolet Volt Gen2","1"
"38.32872","-85.562939","YMCA at Norton Commons","2017-06-07T11:17:24Z","Chevrolet Volt","1"
